11580229,-142.975342,-116.195236,628.261780,-86.816200,-95.802689,634.796875
11610299,-141.426987,-116.164642,630.815796,-82.561249,-97.080696,633.548706
11640369,-139.172760,-115.773369,631.799133,-79.239433,-97.200806,635.559143
11670439,-137.240005,-115.162636,633.190247,-76.575470,-97.108665,638.166809
11700509,-135.664948,-114.583115,634.231445,-74.586922,-97.264374,637.603149
11730597,-134.219589,-114.099457,635.070374,-72.252754,-97.475021,637.038391
11760667,-132.697281,-113.698692,635.067566,-70.258392,-97.563866,636.743103
11790756,-130.928238,-113.394897,633.616516,-68.360977,-97.733307,635.126892
11821037,-129.402802,-113.077881,632.827148,-66.646568,-97.832123,634.284058
11851190,-128.041473,-112.797714,632.036499,-65.126129,-97.873901,633.529907
11881279,-126.946655,-112.485878,630.731445,-64.062103,-97.829384,632.444763
11911395,-126.194748,-112.100861,631.446533,-63.151974,-97.688507,632.999939
11941501,-125.224419,-111.885391,630.500732,-62.188324,-97.725677,632.161865
11971599,-124.583031,-111.762268,629.921265,-61.648026,-97.601974,631.654297
12001789,-125.115135,-111.241158,627.997742,-63.608501,-96.217178,631.469543
12032006,-1,-1,-1,-1,-1,-1
12062297,-1,-1,-1,-1,-1,-1
12092486,-1,-1,-1,-1,-1,-1
12122740,-1,-1,-1,-1,-1,-1
12152994,-1,-1,-1,-1,-1,-1
12183230,-1,-1,-1,-1,-1,-1
12213548,-1,-1,-1,-1,-1,-1
12243839,-1,-1,-1,-1,-1,-1
12274130,-1,-1,-1,-1,-1,-1
12304356,-1,-1,-1,-1,-1,-1
12334647,-1,-1,-1,-1,-1,-1
12364864,-1,-1,-1,-80.488220,-91.035591,628.274780
12395072,-1,-1,-1,-80.821274,-91.074547,628.244629
12425289,-1,-1,-1,-81.648514,-90.673851,631.426697
12455525,-1,-1,-1,-82.441933,-90.371674,633.728210
12485816,-1,-1,-1,-83.436577,-89.990631,636.435059
12515923,-1,-1,-1,-1,-1,-1
12546029,-1,-1,-1,-1,-1,-1
12576173,-1,-1,-1,-1,-1,-1
12606399,-1,-1,-1,-1,-1,-1
12636626,-1,-1,-1,-1,-1,-1
12666815,-1,-1,-1,-1,-1,-1
12697042,-1,-1,-1,-1,-1,-1
12727250,-1,-1,-1,-1,-1,-1
12757458,-1,-1,-1,-1,-1,-1
12787684,-1,-1,-1,-90.703354,-91.257500,635.672546
12817874,-1,-1,-1,-91.461845,-91.423492,635.591797
12848100,-1,-1,-1,-92.204201,-91.595337,635.513367
12878308,-1,-1,-1,-1,-1,-1
12908535,-1,-1,-1,-1,-1,-1
12938761,-1,-1,-1,-1,-1,-1
12968969,-1,-1,-1,-1,-1,-1
